,Origin ISO,Destination ISO,distw_harmonic
19044,GRD,JAM,1745.0
19045,GRD,JOR,10023.0
19046,GRD,JPN,14371.727272727272
19047,GRD,KAZ,12099.322580645161
19048,GRD,KEN,11016.09090909091
19049,GRD,KGZ,12482.0
19050,GRD,KHM,17013.0
19051,GRD,KIR,13807.0
19052,GRD,KNA,589.0
19053,GRD,KOR,14520.242424242424
19054,GRD,KWT,11209.0
19055,GRD,LAO,16271.0
19056,GRD,LBN,9929.0
19057,GRD,LBR,5628.0
19058,GRD,LBY,8113.30303030303
19059,GRD,LCA,231.0
19060,GRD,LIE,7620.0
19061,GRD,LKA,15289.0
19062,GRD,LSO,10588.0
19063,GRD,LTU,8733.0
19064,GRD,LUX,7405.0
19065,GRD,LVA,8642.0
19066,GRD,MAC,16181.0
19067,GRD,MAR,6032.272727272727
19068,GRD,MCO,7421.0
19069,GRD,MDA,9085.0
19070,GRD,MDG,12468.09090909091
19071,GRD,MDV,14766.0
19072,GRD,MEX,4217.818181818182
19073,GRD,MHL,13783.0
19074,GRD,MKD,8564.0
19075,GRD,MLI,5864.30303030303
19076,GRD,MLT,8004.0
19077,GRD,MMR,15904.363636363636
19078,GRD,MNE,8381.0
19079,GRD,MNG,13268.0
19080,GRD,MNP,15744.0
19081,GRD,MOZ,11113.575757575758
19082,GRD,MRT,4954.0
19083,GRD,MSR,526.0
19084,GRD,MTQ,292.0
19085,GRD,MUS,13506.0
19086,GRD,MWI,11007.969696969696
19087,GRD,MYS,17604.757575757576
19088,GRD,MYT,12124.0
19089,GRD,NAM,9404.0
19090,GRD,NCL,14803.0
19091,GRD,NER,7065.848484848485
19092,GRD,NGA,7411.939393939394
19093,GRD,NIC,2666.0
19094,GRD,NIU,12338.0
19095,GRD,NLD,7356.545454545455
19096,GRD,NOR,7879.0
19097,GRD,NPL,14335.69696969697
19098,GRD,NRU,14513.0
19099,GRD,NZL,13755.242424242424
19100,GRD,OMN,12401.212121212122
19101,GRD,PAK,13164.454545454546
19102,GRD,PAN,1974.0
19103,GRD,PER,3082.5454545454545
19104,GRD,PHL,17208.696969696968
19105,GRD,PLW,17219.0
19106,GRD,PNG,16860.0
19107,GRD,POL,8337.969696969696
19108,GRD,PRI,856.030303030303
19109,GRD,PRK,14220.333333333334
19110,GRD,PRT,5993.787878787879
19111,GRD,PRY,4163.393939393939
19112,GRD,PSE,9899.0
19113,GRD,PYF,10188.0
19114,GRD,QAT,11695.60606060606
19115,GRD,REU,13295.0
19116,GRD,ROU,8851.60606060606
19117,GRD,RUS,10116.774193548386
19118,GRD,RWA,10259.0
19119,GRD,SAU,10966.636363636364
19120,GRD,SDN,10112.242424242424
19121,GRD,SEN,4807.393939393939
19122,GRD,SGP,17850.0
19123,GRD,SHN,6903.0
19124,GRD,SLB,15470.0
19125,GRD,SLE,5323.0
19126,GRD,SLV,2982.0
19127,GRD,SMR,7826.0
19128,GRD,SOM,11716.0
19129,GRD,SPM,3884.0
19130,GRD,SRB,8463.0
19131,GRD,SSD,10268.0
19132,GRD,STP,7669.0
19133,GRD,SUR,996.0
19134,GRD,SVK,8195.0
19135,GRD,SVN,7995.0
19136,GRD,SWE,8143.69696969697
19137,GRD,SWZ,10884.0
19138,GRD,SXM,675.0
19139,GRD,SYC,13083.0
19140,GRD,SYR,10028.484848484848
19141,GRD,TCA,1443.0
19142,GRD,TCD,8327.0
19143,GRD,TGO,6939.0
19144,GRD,THA,16533.18181818182
19145,GRD,TJK,12417.0
19146,GRD,TKL,12339.0
19147,GRD,TKM,11689.0
19148,GRD,TLS,19140.0
19149,GRD,TON,12908.0
19150,GRD,TTO,156.0
19151,GRD,TUN,7624.0
19152,GRD,TUR,9446.09090909091
19153,GRD,TUV,13361.0
19154,GRD,TWN,15942.939393939394
19155,GRD,TZA,11212.333333333334
19156,GRD,UGA,10482.0
19157,GRD,UKR,9371.322580645161
19158,GRD,URY,5223.0
19159,GRD,USA,3991.0
19160,GRD,UZB,12248.451612903225
19161,GRD,VCT,135.0
19162,GRD,VEN,632.2424242424242
19163,GRD,VGB,768.0
19164,GRD,VIR,768.0
19165,GRD,VNM,16845.78787878788
19166,GRD,VUT,14625.0
19167,GRD,WLF,12932.0
19168,GRD,WSM,12467.0
19169,GRD,YEM,11377.30303030303
19170,GRD,ZAF,10503.151515151516
19171,GRD,ZMB,10353.90909090909
19172,GRD,ZWE,10654.757575757576
19173,GRL,ABW,5909.0
19174,GRL,AFG,7885.363636363636
19175,GRL,AGO,9834.636363636364
19176,GRL,AIA,5177.0
19177,GRL,ALB,5098.0
19178,GRL,AND,4106.0
19179,GRL,ARE,8307.636363636364
19180,GRL,ARG,10827.939393939394
19181,GRL,ARM,6355.0
19182,GRL,ASM,12809.0
19183,GRL,ATG,5284.0
19184,GRL,AUS,16339.939393939394
19185,GRL,AUT,4327.0
19186,GRL,AZE,6542.612903225807
19187,GRL,BDI,9911.0
19188,GRL,BEL,3531.2727272727275
19189,GRL,BEN,7604.393939393939
19190,GRL,BES,5919.0
19191,GRL,BFA,6925.333333333333
19192,GRL,BGD,9748.272727272728
19193,GRL,BGR,5193.515151515152
19194,GRL,BHR,7984.0
19195,GRL,BHS,4728.0
19196,GRL,BIH,4801.0
19197,GRL,BLR,4405.354838709677
19198,GRL,BLZ,5914.0
19199,GRL,BMU,3660.0
19200,GRL,BOL,9107.60606060606
19201,GRL,BRA,9145.666666666666
19202,GRL,BRB,5705.0
19203,GRL,BRN,12258.0
19204,GRL,BTN,9303.0
19205,GRL,BWA,11868.0
19206,GRL,CAF,8623.0
19207,GRL,CAN,2941.4242424242425
19208,GRL,CHE,4000.4848484848485
19209,GRL,CHL,10938.818181818182
19210,GRL,CHN,9107.727272727272
19211,GRL,CIV,7508.484848484848
19212,GRL,CMR,8245.212121212122
19213,GRL,COD,9635.969696969696
19214,GRL,COG,9308.09090909091
19215,GRL,COK,12982.0
19216,GRL,COL,6715.848484848485
19217,GRL,COM,11409.0
19218,GRL,CPV,5882.0
19219,GRL,CRI,6532.636363636364
19220,GRL,CUB,5110.181818181818
19221,GRL,CUW,5935.0
19222,GRL,CYM,5459.0
19223,GRL,CYP,6320.0
19224,GRL,CZE,4116.448275862069
19225,GRL,DEU,3753.3030303030305
19226,GRL,DJI,9088.0
19227,GRL,DMA,5478.0
19228,GRL,DNK,3547.0
19229,GRL,DOM,5240.30303030303
19230,GRL,DZA,4762.878787878788
19231,GRL,ECU,7622.727272727273
19232,GRL,EGY,6680.212121212121
19233,GRL,ERI,8515.0
19234,GRL,ESH,4944.0
19235,GRL,ESP,4161.848484848485
19236,GRL,EST,3819.0
19237,GRL,ETH,9084.121212121212
19238,GRL,FIN,3743.181818181818
19239,GRL,FJI,13676.0
19240,GRL,FLK,12861.0
19241,GRL,FRA,3738.0
19242,GRL,FRO,2235.0
19243,GRL,FSM,11735.0
19244,GRL,GAB,8612.0
19245,GRL,GBR,3079.969696969697
19246,GRL,GEO,6225.0
19247,GRL,GHA,7580.454545454545
19248,GRL,GIB,4379.0
19249,GRL,GIN,6755.0
19250,GRL,GLP,5405.0
19251,GRL,GMB,6245.0
19252,GRL,GNB,6448.0
19253,GRL,GNQ,8476.0
19254,GRL,GRC,5538.0
19255,GRL,GRD,5840.0
19256,GRL,GRL,0.0
19257,GRL,GTM,6252.0
19258,GRL,GUF,6575.0
19259,GRL,GUM,11280.0
19260,GRL,GUY,6389.0
19261,GRL,HKG,10341.0
19262,GRL,HND,6147.545454545455
19263,GRL,HRV,4513.0
19264,GRL,HTI,5302.0
19265,GRL,HUN,4515.0
19266,GRL,IDN,13219.666666666666
19267,GRL,IMN,3079.969696969697
19268,GRL,IND,9586.181818181818
19269,GRL,IRL,2817.0
19270,GRL,IRN,7171.515151515152
19271,GRL,IRQ,6997.818181818182
19272,GRL,ISL,1438.0
19273,GRL,ISR,6684.272727272727
19274,GRL,ITA,4510.333333333333
19275,GRL,JAM,5468.0
19276,GRL,JOR,6739.636363636364
19277,GRL,JPN,8923.515151515152
19278,GRL,KAZ,6776.580645161291
19279,GRL,KEN,10101.969696969696
19280,GRL,KGZ,7243.0
19281,GRL,KHM,11376.0
19282,GRL,KIR,11877.0
19283,GRL,KNA,5274.0
19284,GRL,KOR,8818.757575757576
19285,GRL,KWT,7556.0
19286,GRL,LAO,10633.0
19287,GRL,LBN,6540.0
19288,GRL,LBR,7197.0
19289,GRL,LBY,5703.272727272727
19290,GRL,LCA,5617.0
19291,GRL,LIE,4086.0
19292,GRL,LKA,11157.0
19293,GRL,LSO,12399.0
19294,GRL,LTU,4207.0
19295,GRL,LUX,3714.0
19296,GRL,LVA,3978.0
19297,GRL,MAC,10343.0
19298,GRL,MAR,4558.636363636364
19299,GRL,MCO,4281.0
19300,GRL,MDA,5020.0
19301,GRL,MDG,12336.666666666666
19302,GRL,MDV,11199.0
19303,GRL,MEX,5929.060606060606
19304,GRL,MHL,11327.0
19305,GRL,MKD,5115.0
19306,GRL,MLI,6661.939393939394
19307,GRL,MLT,5341.0
19308,GRL,MMR,10493.242424242424
19309,GRL,MNE,4971.0
19310,GRL,MNG,7436.0
19311,GRL,MNP,11075.0
19312,GRL,MOZ,11998.878787878788
19313,GRL,MRT,5781.0
19314,GRL,MSR,5323.0
19315,GRL,MTQ,5552.0
19316,GRL,MUS,12934.0
19317,GRL,MWI,11298.90909090909
19318,GRL,MYS,12213.575757575758
19319,GRL,MYT,11612.0
19320,GRL,NAM,11270.0
19321,GRL,NCL,14575.0
19322,GRL,NER,7018.424242424242
19323,GRL,NGA,7700.181818181818
19324,GRL,NIC,6368.0
19325,GRL,NIU,13250.0
19326,GRL,NLD,3449.060606060606
19327,GRL,NOR,3167.0
19328,GRL,NPL,9135.878787878788
19329,GRL,NRU,12280.0
19330,GRL,NZL,15904.242424242424
19331,GRL,OMN,8679.454545454546
19332,GRL,PAK,8506.636363636364
19333,GRL,PAN,6505.0
19334,GRL,PER,8647.272727272728
19335,GRL,PHL,11435.69696969697
19336,GRL,PLW,12055.0
19337,GRL,PNG,13749.0
19338,GRL,POL,4134.606060606061
19339,GRL,PRI,5195.0
19340,GRL,PRK,8496.363636363636
19341,GRL,PRT,3896.6060606060605
19342,GRL,PRY,9934.30303030303
19343,GRL,PSE,6720.0
19344,GRL,PYF,12125.0
19345,GRL,QAT,8117.030303030303
19346,GRL,REU,12906.0
19347,GRL,ROU,5023.060606060606
19348,GRL,RUS,5082.5161290322585
19349,GRL,RWA,9801.0
19350,GRL,SAU,7890.848484848485
19351,GRL,SDN,8223.121212121212
19352,GRL,SEN,6090.0
19353,GRL,SGP,12470.0
19354,GRL,SHN,9708.0
19355,GRL,SLB,13440.0
19356,GRL,SLE,6883.0
19357,GRL,SLV,6301.0
19358,GRL,SMR,4508.0
19359,GRL,SOM,9924.272727272728
19360,GRL,SPM,1957.0
19361,GRL,SRB,4817.0
19362,GRL,SSD,9197.0
19363,GRL,STP,8500.0
19364,GRL,SUR,6478.0
19365,GRL,SVK,4367.0
19366,GRL,SVN,4422.0
19367,GRL,SWE,3497.090909090909
19368,GRL,SWZ,12271.0
19369,GRL,SXM,5198.0
19370,GRL,SYC,11292.0
19371,GRL,SYR,6502.333333333333
19372,GRL,TCA,4960.0
19373,GRL,TCD,7684.0
19374,GRL,TGO,7674.0
19375,GRL,THA,11011.757575757576
19376,GRL,TJK,7489.0
19377,GRL,TKL,12340.0
19378,GRL,TKM,7155.0
19379,GRL,TLS,13826.0
19380,GRL,TON,13699.0
19381,GRL,TTO,5990.0
19382,GRL,TUN,5090.939393939394
19383,GRL,TUR,5813.121212121212
19384,GRL,TUV,12661.0
19385,GRL,TWN,10148.484848484848
19386,GRL,TZA,10618.60606060606
19387,GRL,UGA,9697.0
19388,GRL,UKR,5069.419354838709
19389,GRL,URY,10983.0
19390,GRL,USA,3850.4545454545455
19391,GRL,UZB,7232.967741935484
19392,GRL,VCT,5713.0
19393,GRL,VEN,6147.363636363636
19394,GRL,VGB,5176.0
19395,GRL,VIR,5176.0
19396,GRL,VNM,11128.454545454546
19397,GRL,VUT,14036.0
19398,GRL,WLF,12952.0
19399,GRL,WSM,12812.0
19400,GRL,YEM,8859.575757575758
19401,GRL,ZAF,12314.121212121212
19402,GRL,ZMB,10960.636363636364
19403,GRL,ZWE,11463.424242424242
19404,GTM,ABW,2230.0
19405,GTM,AFG,14129.272727272728
19406,GTM,AGO,11809.515151515152
19407,GTM,AIA,2959.0
19408,GTM,ALB,10571.0
19409,GTM,AND,9092.0
19410,GTM,ARE,14266.757575757576
19411,GTM,ARG,6181.787878787879
19412,GTM,ARM,12373.0
19413,GTM,ASM,9387.0
19414,GTM,ATG,3082.0
19415,GTM,AUS,13989.0
19416,GTM,AUT,10017.0
19417,GTM,AZE,12647.129032258064
19418,GTM,BDI,13330.0
19419,GTM,BEL,9108.484848484848
19420,GTM,BEN,10120.69696969697
19421,GTM,BES,2426.0
19422,GTM,BFA,9494.545454545454
19423,GTM,BGD,15783.575757575758
19424,GTM,BGR,10841.212121212122
19425,GTM,BHR,13844.0
19426,GTM,BHS,1799.0
19427,GTM,BIH,10347.0
19428,GTM,BLR,10463.387096774193
19429,GTM,BLZ,348.0
19430,GTM,BMU,3264.0
19431,GTM,BOL,4416.393939393939
19432,GTM,BRA,6178.787878787879
19433,GTM,BRB,3344.0
19434,GTM,BRN,16477.0
19435,GTM,BTN,15348.0
19436,GTM,BWA,13328.0
19437,GTM,CAF,11938.0
19438,GTM,CAN,3800.4242424242425
19439,GTM,CHE,9433.727272727272
19440,GTM,CHL,5691.575757575758
19441,GTM,CHN,13991.212121212122
19442,GTM,CIV,9471.39393939394
19443,GTM,CMR,11089.515151515152
19444,GTM,COD,12342.90909090909
19445,GTM,COG,11714.666666666666
19446,GTM,COK,8537.0
19447,GTM,COL,1978.878787878788
19448,GTM,COM,15023.0
19449,GTM,CPV,7185.0
19450,GTM,CRI,869.1212121212121
19451,GTM,CUB,1344.5757575757575
19452,GTM,CUW,2355.0
19453,GTM,CYM,1104.0
19454,GTM,CYP,11938.0
19455,GTM,CZE,9850.275862068966
19456,GTM,DEU,9462.151515151516
19457,GTM,DJI,14155.0
19458,GTM,DMA,3134.0
19459,GTM,DNK,9478.0
19460,GTM,DOM,2229.3030303030305
19461,GTM,DZA,9402.242424242424
19462,GTM,ECU,2164.848484848485
19463,GTM,EGY,12039.39393939394
19464,GTM,ERI,13556.0
19465,GTM,ESH,8051.0
19466,GTM,ESP,8848.60606060606
19467,GTM,EST,9974.0
19468,GTM,ETH,13844.515151515152
19469,GTM,FIN,9917.030303030304
19470,GTM,FJI,10619.0
19471,GTM,FLK,7998.0
19472,GTM,FRA,9091.363636363636
19473,GTM,FRO,8257.0
19474,GTM,FSM,12088.0
19475,GTM,GAB,11082.0
19476,GTM,GBR,8656.727272727272
19477,GTM,GEO,12278.0
19478,GTM,GHA,9802.90909090909
19479,GTM,GIB,8642.0
19480,GTM,GIN,8352.0
19481,GTM,GLP,3095.0
19482,GTM,GMB,7940.0
19483,GTM,GNB,8090.0
19484,GTM,GNQ,11073.0
19485,GTM,GRC,10997.666666666666
19486,GTM,GRD,3129.0
19487,GTM,GRL,6252.0
19488,GTM,GTM,0.0
19489,GTM,GUF,4318.0
19490,GTM,GUM,13193.0
19491,GTM,GUY,3641.0
19492,GTM,HKG,15122.0
19493,GTM,HND,330.1818181818182
19494,GTM,HRV,10089.0
19495,GTM,HTI,1989.0
19496,GTM,HUN,10231.0
19497,GTM,IDN,17627.939393939392
19498,GTM,IMN,8656.727272727272
19499,GTM,IND,15820.0
19500,GTM,IRL,8340.0
19501,GTM,IRN,13228.212121212122
19502,GTM,IRQ,12877.545454545454
19503,GTM,ISL,7521.0
19504,GTM,ISR,12241.181818181818
19505,GTM,ITA,9861.636363636364
19506,GTM,JAM,1515.0
19507,GTM,JOR,12329.030303030304
19508,GTM,JPN,12522.90909090909
19509,GTM,KAZ,12983.645161290322
19510,GTM,KEN,14100.727272727272
19511,GTM,KGZ,13462.0
19512,GTM,KHM,16653.0
19513,GTM,KIR,10679.0
19514,GTM,KNA,2989.0
19515,GTM,KOR,13070.484848484848
19516,GTM,KWT,13419.0
19517,GTM,LAO,16127.0
19518,GTM,LBN,12177.0
19519,GTM,LBR,8741.0
19520,GTM,LBY,10594.121212121212
19521,GTM,LCA,3185.0
19522,GTM,LIE,9573.0
19523,GTM,LKA,17401.0
19524,GTM,LSO,13497.0
19525,GTM,LTU,10260.0
19526,GTM,LUX,9256.0
19527,GTM,LVA,10074.0
19528,GTM,MAC,15167.0
19529,GTM,MAR,8546.272727272728
19530,GTM,MCO,9524.0
19531,GTM,MDA,10913.0
19532,GTM,MDG,15562.727272727272
19533,GTM,MDV,17294.0
19534,GTM,MEX,1162.4545454545455
19535,GTM,MHL,10684.0
19536,GTM,MKD,10661.0
19537,GTM,MLI,8910.30303030303
19538,GTM,MLT,10376.0
19539,GTM,MMR,16334.030303030304
19540,GTM,MNE,10478.0
19541,GTM,MNG,12868.0
19542,GTM,MNP,13012.0
19543,GTM,MOZ,14145.757575757576
19544,GTM,MRT,7921.0
19545,GTM,MSR,3043.0
19546,GTM,MTQ,3172.0
19547,GTM,MUS,16587.0
19548,GTM,MWI,14123.0
19549,GTM,MYS,17455.484848484848
19550,GTM,MYT,15252.0
19551,GTM,NAM,12410.0
19552,GTM,NCL,11936.0
19553,GTM,NER,10070.09090909091
19554,GTM,NGA,10481.272727272728
19555,GTM,NIC,539.0
19556,GTM,NIU,9461.0
19557,GTM,NLD,9095.030303030304
19558,GTM,NOR,9228.0
19559,GTM,NPL,15286.545454545454
19560,GTM,NRU,11385.0
19561,GTM,NZL,11449.90909090909
19562,GTM,OMN,14648.39393939394
19563,GTM,PAK,14740.212121212122
19564,GTM,PAN,1351.0
19565,GTM,PER,3237.060606060606
19566,GTM,PHL,15323.333333333334
19567,GTM,PLW,14500.0
19568,GTM,PNG,13740.0
19569,GTM,POL,10027.969696969696
19570,GTM,PRI,2627.060606060606
19571,GTM,PRK,12884.181818181818
19572,GTM,PRT,8275.0
19573,GTM,PRY,5698.212121212121
19574,GTM,PSE,12243.0
19575,GTM,PYF,7392.0
19576,GTM,QAT,13980.969696969696
19577,GTM,REU,16366.0
19578,GTM,ROU,10788.90909090909
19579,GTM,RUS,11262.129032258064
19580,GTM,RWA,13362.0
19581,GTM,SAU,13439.060606060606
19582,GTM,SDN,12943.030303030304
19583,GTM,SEN,7839.333333333333
19584,GTM,SGP,17651.0
19585,GTM,SHN,9917.0
19586,GTM,SLB,12366.0
19587,GTM,SLE,8424.0
19588,GTM,SLV,177.0
19589,GTM,SMR,9903.0
19590,GTM,SOM,14685.181818181818
19591,GTM,SPM,4781.0
19592,GTM,SRB,10456.0
19593,GTM,SSD,13294.0
19594,GTM,STP,10790.0
19595,GTM,SUR,3987.0
19596,GTM,SVK,10070.0
19597,GTM,SVN,9973.0
19598,GTM,SWE,9552.121212121212
19599,GTM,SWZ,13858.0
19600,GTM,SXM,2959.0
19601,GTM,SYC,16146.0
19602,GTM,SYR,12217.030303030304
19603,GTM,TCA,2186.0
19604,GTM,TCD,11312.0
19605,GTM,TGO,10034.0
19606,GTM,THA,16593.303030303032
19607,GTM,TJK,13741.0
19608,GTM,TKL,9293.0
19609,GTM,TKM,13348.0
19610,GTM,TLS,16046.0
19611,GTM,TON,10056.0
19612,GTM,TTO,3180.0
19613,GTM,TUN,10000.484848484848
19614,GTM,TUR,11535.69696969697
19615,GTM,TUV,10282.0
19616,GTM,TWN,14482.151515151516
19617,GTM,TZA,14330.484848484848
19618,GTM,UGA,13560.0
19619,GTM,UKR,11082.161290322581
19620,GTM,URY,6568.0
19621,GTM,USA,2798.969696969697
19622,GTM,UZB,13480.967741935483
19623,GTM,VCT,3170.0
19624,GTM,VEN,2486.212121212121
19625,GTM,VGB,2796.0
19626,GTM,VIR,2796.0
19627,GTM,VNM,16314.272727272728
19628,GTM,VUT,11657.0
19629,GTM,WLF,9926.0
19630,GTM,WSM,9484.0
19631,GTM,YEM,14112.424242424242
19632,GTM,ZAF,13413.333333333334
19633,GTM,ZMB,13465.818181818182
19634,GTM,ZWE,13736.939393939394
19635,GUF,ABW,2119.0
19636,GUF,AFG,12418.30303030303
19637,GUF,AGO,7505.212121212121
19638,GUF,AIA,1876.0
19639,GUF,ALB,8162.0
19640,GUF,AND,6733.0
19641,GUF,ARE,11532.90909090909
19642,GUF,ARG,4311.151515151515
19643,GUF,ARM,10240.0
19644,GUF,ASM,13210.0
19645,GUF,ATG,1701.0
19646,GUF,AUS,16169.0
19647,GUF,AUT,8031.0
19648,GUF,AZE,10646.90322580645
19649,GUF,BDI,9132.0
19650,GUF,BEL,7307.333333333333
19651,GUF,BEN,6053.30303030303
19652,GUF,BES,1926.0
19653,GUF,BFA,5551.969696969697
19654,GUF,BGD,14910.09090909091
19655,GUF,BGR,8551.484848484848
19656,GUF,BHR,11055.0
19657,GUF,BHS,3478.0
19658,GUF,BIH,8087.0
19659,GUF,BLR,8922.225806451614
19660,GUF,BLZ,4197.0
19661,GUF,BMU,3294.0
19662,GUF,BOL,2885.909090909091
19663,GUF,BRA,2578.090909090909
19664,GUF,BRB,1207.0
19665,GUF,BRN,18238.0
19666,GUF,BTN,14586.0
19667,GUF,BWA,9061.0
19668,GUF,CAF,7862.0
19669,GUF,CAN,5560.242424242424
19670,GUF,CHE,7359.151515151515
19671,GUF,CHL,4660.787878787879
19672,GUF,CHN,15531.757575757576
19673,GUF,CIV,5339.636363636364
19674,GUF,CMR,6984.30303030303
19675,GUF,COD,8080.969696969697
19676,GUF,COG,7456.575757575758
19677,GUF,COK,12021.0
19678,GUF,COL,2500.757575757576
19679,GUF,COM,10736.0
19680,GUF,CPV,3343.0
19681,GUF,CRI,3548.3939393939395
19682,GUF,CUB,3613.848484848485
19683,GUF,CUW,1991.0
19684,GUF,CYM,3528.0
19685,GUF,CYP,9309.0
19686,GUF,CZE,7973.172413793103
19687,GUF,DEU,7683.727272727273
19688,GUF,DJI,10504.0
19689,GUF,DMA,1516.0
19690,GUF,DNK,8001.0
19691,GUF,DOM,2451.939393939394
19692,GUF,DZA,6645.909090909091
19693,GUF,ECU,3081.6969696969695
19694,GUF,EGY,9106.60606060606
19695,GUF,ERI,10009.0
19696,GUF,ESH,4822.0
19697,GUF,ESP,6336.545454545455
19698,GUF,EST,8807.0
19699,GUF,ETH,10066.969696969696
19700,GUF,FIN,8821.0
19701,GUF,FJI,14326.0
19702,GUF,FLK,6298.0
19703,GUF,FRA,7056.787878787879
19704,GUF,FRO,7354.0
19705,GUF,FSM,16401.0
19706,GUF,GAB,6886.0
19707,GUF,GBR,7028.363636363636
19708,GUF,GEO,10242.0
19709,GUF,GHA,5695.515151515152
19710,GUF,GIB,5908.0
19711,GUF,GIN,4300.0
19712,GUF,GLP,1597.0
19713,GUF,GMB,4025.0
19714,GUF,GNB,4114.0
19715,GUF,GNQ,6907.0
19716,GUF,GRC,8447.030303030304
19717,GUF,GRD,1301.0
19718,GUF,GRL,6575.0
19719,GUF,GTM,4318.0
19720,GUF,GUF,0.0
19721,GUF,GUM,17242.0
19722,GUF,GUY,677.0
19723,GUF,HKG,16661.0
19724,GUF,HND,3998.4545454545455
19725,GUF,HRV,7944.0
19726,GUF,HTI,2644.0
19727,GUF,HUN,8211.0
19728,GUF,IDN,17843.78787878788
19729,GUF,IMN,7028.363636363636
19730,GUF,IND,13888.60606060606
19731,GUF,IRL,6799.0
19732,GUF,IRN,10960.515151515152
19733,GUF,IRQ,10360.575757575758
19734,GUF,ISL,7008.0
19735,GUF,ISR,9462.969696969696
19736,GUF,ITA,7544.848484848485
19737,GUF,JAM,3029.0
19738,GUF,JOR,9565.151515151516
19739,GUF,JPN,15412.30303030303
19740,GUF,KAZ,12192.354838709678
19741,GUF,KEN,9969.151515151516
19742,GUF,KGZ,12504.0
19743,GUF,KHM,16915.0
19744,GUF,KIR,14950.0
19745,GUF,KNA,1776.0
19746,GUF,KOR,15393.757575757576
19747,GUF,KWT,10742.0
19748,GUF,LAO,16281.0
19749,GUF,LBN,9509.0
19750,GUF,LBR,4603.0
19751,GUF,LBY,7645.030303030303
19752,GUF,LCA,1382.0
19753,GUF,LIE,7504.0
19754,GUF,LKA,14563.0
19755,GUF,LSO,9299.0
19756,GUF,LTU,8766.0
19757,GUF,LUX,7360.0
19758,GUF,LVA,8727.0
19759,GUF,MAC,16638.0
19760,GUF,MAR,5660.636363636364
19761,GUF,MCO,7230.0
19762,GUF,MDA,8942.0
19763,GUF,MDG,11246.09090909091
19764,GUF,MDV,13931.0
19765,GUF,MEX,5480.212121212121
19766,GUF,MHL,15000.0
19767,GUF,MKD,8305.0
19768,GUF,MLI,4971.090909090909
19769,GUF,MLT,7611.0
19770,GUF,MMR,15736.39393939394
19771,GUF,MNE,8134.0
19772,GUF,MNG,13810.0
19773,GUF,MNP,17028.0
19774,GUF,MOZ,9862.545454545454
19775,GUF,MRT,4213.0
19776,GUF,MSR,1698.0
19777,GUF,MTQ,1436.0
19778,GUF,MUS,12276.0
19779,GUF,MWI,9809.0
19780,GUF,MYS,17164.39393939394
19781,GUF,MYT,10957.0
19782,GUF,NAM,8133.0
19783,GUF,NCL,15436.0
19784,GUF,NER,6196.181818181818
19785,GUF,NGA,6439.212121212121
19786,GUF,NIC,3814.0
19787,GUF,NIU,13095.0
19788,GUF,NLD,7376.545454545455
19789,GUF,NOR,8059.0
19790,GUF,NPL,14189.030303030304
19791,GUF,NRU,15647.0
19792,GUF,NZL,13991.757575757576
19793,GUF,OMN,11844.787878787878
19794,GUF,PAK,12862.363636363636
19795,GUF,PAN,3037.0
19796,GUF,PER,3258.6969696969695
19797,GUF,PHL,17929.848484848484
19798,GUF,PLW,18457.0
19799,GUF,PNG,17824.0
19800,GUF,POL,8315.151515151516
19801,GUF,PRI,2125.909090909091
19802,GUF,PRK,15069.666666666666
19803,GUF,PRT,5791.909090909091
19804,GUF,PRY,3392.030303030303
19805,GUF,PSE,9426.0
19806,GUF,PYF,10947.0
19807,GUF,QAT,11162.09090909091
19808,GUF,REU,12059.0
19809,GUF,ROU,8664.969696969696
19810,GUF,RUS,10227.09677419355
19811,GUF,RWA,9194.0
19812,GUF,SAU,10364.515151515152
19813,GUF,SDN,9313.545454545454
19814,GUF,SEN,3977.3333333333335
19815,GUF,SGP,17299.0
19816,GUF,SHN,5630.0
19817,GUF,SLB,16438.0
19818,GUF,SLE,4339.0
19819,GUF,SLV,4157.0
19820,GUF,SMR,7625.0
19821,GUF,SOM,10767.0
19822,GUF,SPM,4651.0
19823,GUF,SRB,8270.0
19824,GUF,SSD,9300.0
19825,GUF,STP,6585.0
19826,GUF,SUR,331.0
19827,GUF,SVK,8083.0
19828,GUF,SVN,7839.0
19829,GUF,SWE,8275.666666666666
19830,GUF,SWZ,9607.0
19831,GUF,SXM,1859.0
19832,GUF,SYC,12030.0
19833,GUF,SYR,9635.636363636364
19834,GUF,TCA,2732.0
19835,GUF,TCD,7444.0
19836,GUF,TGO,5932.0
19837,GUF,THA,16380.333333333334
19838,GUF,TJK,12292.0
19839,GUF,TKL,13279.0
19840,GUF,TKM,11464.0
19841,GUF,TLS,19548.0
19842,GUF,TON,13619.0
19843,GUF,TTO,1195.0
19844,GUF,TUN,7249.636363636364
19845,GUF,TUR,9141.727272727272
19846,GUF,TUV,14329.0
19847,GUF,TWN,16668.939393939392
19848,GUF,TZA,10106.39393939394
19849,GUF,UGA,9452.0
19850,GUF,UKR,9271.548387096775
19851,GUF,URY,4420.0
19852,GUF,USA,5277.545454545455
19853,GUF,UZB,12177.161290322581
19854,GUF,VCT,1335.0
19855,GUF,VEN,1753.969696969697
19856,GUF,VGB,2002.0
19857,GUF,VIR,2002.0
19858,GUF,VNM,16875.060606060608
