,Origin ISO,Destination ISO,csl
14437,ESP,LBR,0.1165627239718269
14438,ESP,LBY,0.0031073118644203003
14439,ESP,LCA,0.0539974699007319
14440,ESP,LIE,0.06609011865237212
14441,ESP,LKA,0.0213866755971618
14442,ESP,LSO,0.0451796907522707
14443,ESP,LTU,0.0649421577823408
14444,ESP,LUX,0.3267212462645869
14445,ESP,LVA,0.0815839588128958
14446,ESP,MAC,0.0048286382210579
14447,ESP,MAR,0.0946062018364489
14448,ESP,MCO,0.0877013358686858
14449,ESP,MDA,0.0147593540678795
14450,ESP,MDG,0.0252143279615497
14451,ESP,MDV,0.0661517385726926
14452,ESP,MEX,0.8956323511067177
14453,ESP,MHL,0.2000556706510547
14454,ESP,MKD,0.0108075825980035
14455,ESP,MLI,0.0219504531838307
14456,ESP,MLT,0.1899070170105218
14457,ESP,MMR,0.0
14458,ESP,MNE,0.0474583951250155
14459,ESP,MNG,0.0005702460960457
14460,ESP,MNP,0.200284221971938
14461,ESP,MOZ,0.001348212470659
14462,ESP,MRT,0.0187465348211338
14463,ESP,MSR,0.0020501753935264497
14464,ESP,MTQ,0.0718795841753109
14465,ESP,MUS,0.1045255251190481
14466,ESP,MWI,0.0083019531199444
14467,ESP,MYS,0.066403070485495
14468,ESP,MYT,0.0604330419927023
14469,ESP,NAM,0.0262968704011801
14470,ESP,NCL,0.0956894165284598
14471,ESP,NER,0.0151669888884172
14472,ESP,NGA,0.073513458222501
14473,ESP,NIC,0.8848542823570397
14474,ESP,NIU,0.1109986301676819
14475,ESP,NLD,0.1955859168314991
14476,ESP,NOR,0.1658267170830457
14477,ESP,NPL,0.0526755743694359
14478,ESP,NRU,0.1718996873742396
14479,ESP,NZL,0.181107052953066
14480,ESP,OMN,0.009683183829454016
14481,ESP,PAK,0.0170819941787868
14482,ESP,PAN,0.8164277250567679
14483,ESP,PER,0.7798724402212397
14484,ESP,PHL,0.1191376048271922
14485,ESP,PLW,0.2001221276960927
14486,ESP,PNG,0.1514952416207553
14487,ESP,POL,0.0799170028130252
14488,ESP,PRI,0.9859163962649315
14489,ESP,PRK,0.0
14490,ESP,PRT,0.1433228979291185
14491,ESP,PRY,0.6062097814651034
14492,ESP,PSE,0.0010310754250157
14493,ESP,PYF,0.0956894165284598
14494,ESP,QAT,0.0074200617639562
14495,ESP,REU,0.0956894165284598
14496,ESP,ROU,0.1025975084372432
14497,ESP,RUS,0.012496580318966
14498,ESP,RWA,0.0331796431882127
14499,ESP,SAU,0.0010045363672414
14500,ESP,SDN,0.00012119707450485
14501,ESP,SEN,0.0294270734993389
14502,ESP,SGP,0.1248129519580522
14503,ESP,SHN,0.07926327413254054
14504,ESP,SLB,0.0921384175128354
14505,ESP,SLE,0.1404975937438879
14506,ESP,SLV,0.8848542823570397
14507,ESP,SMR,0.27818687032055767
14508,ESP,SOM,0.0017880000876894005
14509,ESP,SPM,0.3035482418365383
14510,ESP,SRB,0.0036338680180394
14511,ESP,SSD,0.0
14512,ESP,STP,0.0336730314993032
14513,ESP,SUR,0.0582119387996805
14514,ESP,SVK,0.0536923153362359
14515,ESP,SVN,0.1204220847599772
14516,ESP,SWE,0.2254253324721258
14517,ESP,SWZ,0.0108301911048056
14518,ESP,SXM,0.07710840224848665
14519,ESP,SYC,0.1369433179007959
14520,ESP,SYR,0.0061522751812043
14521,ESP,TCA,0.0200284537261946
14522,ESP,TCD,0.0190287427267332
14523,ESP,TGO,0.0589670289485066
14524,ESP,THA,0.001235126367161
14525,ESP,TJK,0.057357076312930674
14526,ESP,TKL,0.02198588468780735
14527,ESP,TKM,0.0002447638912388
14528,ESP,TLS,0.0001725248823743
14529,ESP,TON,0.0591279850780574
14530,ESP,TTO,0.1226659487535413
14531,ESP,TUN,0.068563206750835
14532,ESP,TUR,0.0002017883726323
14533,ESP,TUV,0.015845993714935
14534,ESP,TWN,0.0
14535,ESP,TZA,0.0156889642695872
14536,ESP,UGA,0.0147638856774851
14537,ESP,UKR,0.002924613570329
14538,ESP,URY,0.8545339781129925
14539,ESP,USA,0.3475635018561276
14540,ESP,UZB,0.0005288635306063
14541,ESP,VCT,0.0002577049931531601
14542,ESP,VEN,0.8848809626101766
14543,ESP,VGB,0.03994545635640785
14544,ESP,VIR,0.3722575241004587
14545,ESP,VNM,1.0152554815290164e-06
14546,ESP,VUT,0.1684870841174454
14547,ESP,WLF,0.0793720083087147
14548,ESP,WSM,0.1185356594018014
14549,ESP,YEM,0.0166400281068041
14550,ESP,ZAF,0.0623274186122931
14551,ESP,ZMB,0.0324146927891429
14552,ESP,ZWE,0.0930964287845621
14553,EST,ABW,0.2094874213226032
14554,EST,AFG,0.02076342874324745
14555,EST,AGO,0.0
14556,EST,AIA,0.4220105874053366
14557,EST,ALB,0.0013233150856942
14558,EST,AND,0.1137246212482929
14559,EST,ARE,0.005764695019332219
14560,EST,ARG,0.0269030914512951
14561,EST,ARM,0.3857423608591534
14562,EST,ASM,0.4289005561793013
14563,EST,ATG,0.2481934297786594
14564,EST,AUS,0.4329666866055215
14565,EST,AUT,0.3100346220536174
14566,EST,AZE,0.3821905190166105
14567,EST,BDI,0.0011738986035422
14568,EST,BEL,0.1456399928039909
14569,EST,BEN,0.005106625658131
14570,EST,BES,0.0138324868848412
14571,EST,BFA,0.0043153282585157
14572,EST,BGD,0.0021531327578239
14573,EST,BGR,0.2542558387416279
14574,EST,BHR,0.005918678898530681
14575,EST,BHS,0.2475909576793352
14576,EST,BIH,0.0852897888253894
14577,EST,BLR,0.5663521178981678
14578,EST,BLZ,0.1934307980363655
14579,EST,BMU,0.0320494853870726
14580,EST,BOL,0.0
14581,EST,BRA,2.4763411655066477e-06
14582,EST,BRB,0.2275707672332244
14583,EST,BRN,0.1343565269474083
14584,EST,BTN,0.0
14585,EST,BWA,0.1323130877437568
14586,EST,CAF,0.0051974298348094
14587,EST,CAN,0.355038473612859
14588,EST,CHE,0.2393164619166933
14589,EST,CHL,0.0433456516204403
14590,EST,CHN,0.0003884277679757
14591,EST,CIV,0.0073279872774169
14592,EST,CMR,0.3273052602634548
14593,EST,COD,0.0102233654569622
14594,EST,COG,0.0095582716652224
14595,EST,COK,0.4289005561793013
14596,EST,COL,0.0175141665973069
14597,EST,COM,0.0034717631235677
14598,EST,CPV,0.0014785887246361
14599,EST,CRI,0.0
14600,EST,CUB,0.0
14601,EST,CUW,0.0138324868848412
14602,EST,CYM,0.022330524497871002
14603,EST,CYP,0.2715451794148701
14604,EST,CZE,0.2486470487990313
14605,EST,DEU,0.2693015352858012
14606,EST,DJI,0.0069575322366553
14607,EST,DMA,0.430876925055921
14608,EST,DNK,0.3711501506207669
14609,EST,DOM,0.0005588850696636
14610,EST,DZA,0.0347891961140496
14611,EST,ECU,2.3095076269089345e-06
14612,EST,EGY,0.1278172489410678
14613,EST,ERI,0.0
14614,EST,ESH,0.0
14615,EST,ESP,0.0880324844697499
14616,EST,EST,1.2108283985693955
14617,EST,ETH,0.0011040700904662
14618,EST,FIN,0.4678608095680944
14619,EST,FJI,0.0897751033342336
14620,EST,FLK,0.03152609162466845
14621,EST,FRA,0.1665645155829466
14622,EST,FRO,0.0324001451233145
14623,EST,FSM,0.2369172336268332
14624,EST,GAB,0.0127849851058168
14625,EST,GBR,0.411134531450698
14626,EST,GEO,0.4064862447777831
14627,EST,GHA,0.1520356123634263
14628,EST,GIB,0.2755249825562963
14629,EST,GIN,0.0033858576366432
14630,EST,GLP,0.0112199413025229
14631,EST,GMB,0.0133743955852142
14632,EST,GNB,0.0127158694906672
14633,EST,GNQ,0.0024503869043545
14634,EST,GRC,0.2169278563163333
14635,EST,GRD,0.001588400133911279
14636,EST,GRL,0.0026031057395069
14637,EST,GTM,0.0
14638,EST,GUF,0.0127849851058168
14639,EST,GUM,0.3858686370918521
14640,EST,GUY,0.221109075444792
14641,EST,HKG,0.2320974184743143
14642,EST,HND,0.0016592460331636
14643,EST,HRV,0.9298962846437976
14644,EST,HTI,0.0080461319073846
14645,EST,HUN,0.1002160771242254
14646,EST,IDN,0.0
14647,EST,IMN,0.4289005561793013
14648,EST,IND,0.0798503223329016
14649,EST,IRL,0.4324717576392194
14650,EST,IRN,0.0
14651,EST,IRQ,0.1411132204850168
14652,EST,ISL,0.0323677773459685
14653,EST,ISR,0.0811498702764559
14654,EST,ITA,0.1115856694807846
14655,EST,JAM,0.0079646088113695
14656,EST,JOR,0.1682123128952379
14657,EST,JPN,0.0002452472646613
14658,EST,KAZ,0.7781416046736456
14659,EST,KEN,0.0311995177430471
14660,EST,KGZ,0.3518313315522118
14661,EST,KHM,0.0923373590172549
14662,EST,KIR,0.1031789073827564
14663,EST,KNA,0.0006255722581600168
14664,EST,KOR,0.04413828635608
14665,EST,KWT,0.0
14666,EST,LAO,0.0003650823392384
14667,EST,LBN,0.1247382662462675
14668,EST,LBR,0.2498995253600793
14669,EST,LBY,0.0008979269164591016
14670,EST,LCA,0.1120411575252876
14671,EST,LIE,0.02373377121332735
14672,EST,LKA,0.0458510225108714
14673,EST,LSO,0.096861010880601
14674,EST,LTU,0.6483206086884952
14675,EST,LUX,0.30913497532815
14676,EST,LVA,0.8005218357399678
14677,EST,MAC,0.0101907316979516
14678,EST,MAR,0.0536448164312334
14679,EST,MCO,0.0499907958345272
14680,EST,MDA,0.4580702678133565
14681,EST,MDG,0.0033688658488759
14682,EST,MDV,0.0258439995520346
14683,EST,MEX,0.0231071647404909
14684,EST,MHL,0.4289005561793013
14685,EST,MKD,0.0014439923197176
14686,EST,MLI,0.0029327821947554
14687,EST,MLT,0.3545077850337533
14688,EST,MMR,0.0
14689,EST,MNE,0.285807332287374
14690,EST,MNG,0.3020457070792315
14691,EST,MNP,0.4289005561793013
14692,EST,MOZ,2.8370051160522625e-08
14693,EST,MRT,0.0025047092684757
14694,EST,MSR,0.0008304790896594098
14695,EST,MTQ,0.0096037727727218
14696,EST,MUS,0.0810342910934825
14697,EST,MWI,0.017793968987156
14698,EST,MYS,0.142361942406115
14699,EST,MYT,0.0080744095826533
14700,EST,NAM,0.0563605287879484
14701,EST,NCL,0.0127849851058168
14702,EST,NER,0.0020264490481121
14703,EST,NGA,0.1576059454635022
14704,EST,NIC,0.0
14705,EST,NIU,0.237970631170451
14706,EST,NLD,0.3181453975639146
14707,EST,NOR,0.3345174452637328
14708,EST,NPL,0.1129314808752516
14709,EST,NRU,0.3685367741985107
14710,EST,NZL,0.3748691223138403
14711,EST,OMN,0.00375997843907355
14712,EST,PAK,0.0366221901138328
14713,EST,PAN,0.0
14714,EST,PER,0.0
14715,EST,PHL,0.2425706169431086
14716,EST,PLW,0.4289005561793013
14717,EST,PNG,0.3247915601602419
14718,EST,POL,0.281455333368102
14719,EST,PRI,0.2342511318284245
14720,EST,PRK,0.0
14721,EST,PRT,0.1224690169311162
14722,EST,PRY,2.954385280567845e-06
14723,EST,PSE,1.4241843636941547e-05
14724,EST,PYF,0.0127849851058168
14725,EST,QAT,0.0070008521667122
14726,EST,REU,0.0127849851058168
14727,EST,ROU,0.1371986640072337
14728,EST,RUS,0.7455198412686653
14729,EST,RWA,0.0595821730696907
14730,EST,SAU,0.0021209119255946
14731,EST,SDN,0.0
14732,EST,SEN,0.0039316653283476
14733,EST,SGP,0.2675872387869591
14734,EST,SHN,0.0325547803146497
14735,EST,SLB,0.1975361077650485
14736,EST,SLE,0.301213636696728
14737,EST,SLV,0.0
14738,EST,SMR,0.0286756462267699
14739,EST,SOM,1.1541052460606589e-05
14740,EST,SPM,0.01843481384584305
14741,EST,SRB,0.1413216097772786
14742,EST,SSD,0.0
14743,EST,STP,0.0248792868326639
14744,EST,SUR,0.1151592201038703
14745,EST,SVK,0.2804434377005135
14746,EST,SVN,0.2595768833370324
14747,EST,SWE,0.365134810908759
14748,EST,SWZ,0.02321891188219
14749,EST,SXM,0.009519391624396509
14750,EST,SYC,0.1811522423855709
14751,EST,SYR,0.0024214492071293575
14752,EST,TCA,0.002354910231261129
14753,EST,TCD,0.0025424148371868
14754,EST,TGO,0.0078785367723159
14755,EST,THA,0.0026479948511486
14756,EST,TJK,0.02292615158758645
14757,EST,TKL,0.009009377451803099
14758,EST,TKM,0.1232330488608213
14759,EST,TLS,0.0003337856552024
14760,EST,TON,0.1267648430219919
14761,EST,TTO,0.2121654197233986
14762,EST,TUN,0.0462181389490868
14763,EST,TUR,0.0050411293638884
14764,EST,TUV,0.0339723212815288
14765,EST,TWN,0.0
14766,EST,TZA,0.0336356649086951
14767,EST,UGA,0.0316523833482629
14768,EST,UKR,0.7022144581000695
14769,EST,URY,0.0029307763066415
14770,EST,USA,0.4079990229951624
14771,EST,UZB,0.2768344622689951
14772,EST,VCT,9.402102617945754e-05
14773,EST,VEN,0.0
14774,EST,VGB,0.01640039310561695
14775,EST,VIR,0.4268522250432091
14776,EST,VNM,0.0
14777,EST,VUT,0.2794021740299926
14778,EST,WLF,0.0106048294666304
14779,EST,WSM,0.2541293135008908
14780,EST,YEM,0.0356746563924999
14781,EST,ZAF,0.1336194383847545
14782,EST,ZMB,0.0694928744586225
14783,EST,ZWE,0.1995899938955063
14784,ETH,ABW,0.0012573071258019
14785,ETH,AFG,3.105213632403282e-05
14786,ETH,AGO,0.0
14787,ETH,AIA,0.0025328342645045
14788,ETH,ALB,0.0
14789,ETH,AND,0.0006269107649769
14790,ETH,ARE,0.0775912401958956
14791,ETH,ARG,0.0001614313199881
14792,ETH,ARM,0.0
14793,ETH,ASM,0.0025741866606596
14794,ETH,ATG,0.0014896138673518
14795,ETH,AUS,0.0025741866606596
14796,ETH,AUT,0.0017820871528334
14797,ETH,AZE,7.76619769208245e-07
14798,ETH,BDI,0.0
14799,ETH,BEL,0.0008056909012781
14800,ETH,BEN,0.0
14801,ETH,BES,8.30201843054332e-05
14802,ETH,BFA,0.0
14803,ETH,BGD,1.2922728926242883e-05
14804,ETH,BGR,0.0005923604760155
14805,ETH,BHR,0.09490069667775665
14806,ETH,BHS,0.0014859979344294
14807,ETH,BIH,3.111012359534676e-06
14808,ETH,BLR,0.0
14809,ETH,BLZ,0.0011609380610311
14810,ETH,BMU,1.353260258406526e-05
14811,ETH,BOL,0.0
14812,ETH,BRA,0.0
14813,ETH,BRB,0.0013658402278288
14814,ETH,BRN,0.0008063845440573
14815,ETH,BTN,0.0
14816,ETH,BWA,0.0007941201767952
14817,ETH,CAF,0.0
14818,ETH,CAN,0.0024069099103232
14819,ETH,CHE,0.0013897544484072
14820,ETH,CHL,0.000260150787072
14821,ETH,CHN,0.0
14822,ETH,CIV,0.0
14823,ETH,CMR,0.0018925931945056
14824,ETH,COD,0.0
14825,ETH,COG,0.0
14826,ETH,COK,0.0025741866606596
14827,ETH,COL,0.000105116986625
14828,ETH,COM,0.0
14829,ETH,CPV,0.0
14830,ETH,CRI,0.0
14831,ETH,CUB,0.0
14832,ETH,CUW,8.30201843054332e-05
14833,ETH,CYM,9.418992599021311e-06
14834,ETH,CYP,0.0014845359425857
14835,ETH,CZE,0.0006837223902646
14836,ETH,DEU,0.0013522891046481
14837,ETH,DJI,0.0467818743006218
14838,ETH,DMA,0.0025741866606596
14839,ETH,DNK,0.0024094609240747
14840,ETH,DOM,2.1830172560849587e-06
14841,ETH,DZA,0.0001687665242651
14842,ETH,ECU,0.0
14843,ETH,EGY,0.0007849040690008
14844,ETH,ERI,0.19353353475781546
14845,ETH,ESH,0.0
14846,ETH,ESP,0.0005149806387792
14847,ETH,EST,0.0011040700904662
14848,ETH,ETH,0.1873631836080292
14849,ETH,FIN,0.0018959049880253
14850,ETH,FJI,0.0005388145809858
14851,ETH,FLK,1.3044338279212399e-05
14852,ETH,FRA,0.0009300367293284
14853,ETH,FRO,7.001991411289936e-06
14854,ETH,FSM,0.0014219360961323
14855,ETH,GAB,0.0
14856,ETH,GBR,0.0025957413539196
14857,ETH,GEO,0.0
14858,ETH,GHA,0.0009120003399152
14859,ETH,GIB,0.0016536531010661
14860,ETH,GIN,0.0
14861,ETH,GLP,0.0
14862,ETH,GMB,8.027079987150101e-05
14863,ETH,GNB,6.405639444284232e-05
14864,ETH,GNQ,0.0
14865,ETH,GRC,0.0012183782414136
14866,ETH,GRD,6.832768636644078e-07
14867,ETH,GRL,5.617903170494676e-07
14868,ETH,GTM,0.0
14869,ETH,GUF,0.0
14870,ETH,GUM,0.0023159165546839
14871,ETH,GUY,0.0013270582757715
14872,ETH,HKG,0.0013930084025359
14873,ETH,HND,9.958058835833688e-06
14874,ETH,HRV,0.0012236562575045
14875,ETH,HTI,0.0
14876,ETH,HUN,0.0005123990373189
14877,ETH,IDN,0.0
14878,ETH,IMN,0.0025741866606596
14879,ETH,IND,0.0004792470555293
14880,ETH,IRL,0.0025626514240261
14881,ETH,IRN,0.0
14882,ETH,IRQ,0.0008469320578429
14883,ETH,ISL,6.994996414875061e-06
14884,ETH,ISR,0.0016919193275358
14885,ETH,ITA,0.0007045599101727
14886,ETH,JAM,4.780219905107597e-05
14887,ETH,JOR,0.0010095782778046
14888,ETH,JPN,1.471931495911845e-06
14889,ETH,KAZ,0.0003144415477766
14890,ETH,KEN,0.0051257514049049
14891,ETH,KGZ,0.0
14892,ETH,KHM,0.0005522147376948
14893,ETH,KIR,0.0006192618853473
14894,ETH,KNA,2.6910036169446334e-07
14895,ETH,KOR,0.0002649103302041
14896,ETH,KWT,0.13369946286539855
14897,ETH,LAO,0.0
14898,ETH,LBN,0.0007206237009702
14899,ETH,LBR,0.0014998535567722
14900,ETH,LBY,0.12701366086143495
14901,ETH,LCA,0.0006709659466381
14902,ETH,LIE,7.586854621386598e-06
14903,ETH,LKA,0.0002751898751927
14904,ETH,LSO,0.0005813429676286
14905,ETH,LTU,0.0007927840536006
14906,ETH,LUX,0.0017375682389442
14907,ETH,LVA,0.0010206828282322
14908,ETH,MAC,6.116300205556795e-05
14909,ETH,MAR,0.0003007187607831
14910,ETH,MCO,0.0002456314007069
14911,ETH,MDA,0.0
14912,ETH,MDG,0.0
14913,ETH,MDV,2.8007965645159745e-06
14914,ETH,MEX,0.00013868519027
14915,ETH,MHL,0.0025741866606596
14916,ETH,MKD,0.0
14917,ETH,MLI,0.0
14918,ETH,MLT,0.0022694146585013
14919,ETH,MMR,0.0
14920,ETH,MNE,0.0005780320419422
14921,ETH,MNG,0.0
14922,ETH,MNP,0.0025741866606596
14923,ETH,MOZ,0.0
14924,ETH,MRT,0.0
14925,ETH,MSR,3.5724445975969063e-07
14926,ETH,MTQ,0.0
14927,ETH,MUS,0.0004292882521745
14928,ETH,MWI,0.0001067963119818
14929,ETH,MYS,0.0008544316575197
14930,ETH,MYT,0.0
14931,ETH,NAM,0.0003382575949461
14932,ETH,NCL,0.0
14933,ETH,NER,0.0
14934,ETH,NGA,0.0009459235167864
14935,ETH,NIC,0.0
14936,ETH,NIU,0.0014282584052692
14937,ETH,NLD,0.0019465025946644
14938,ETH,NOR,0.0023431797177289
14939,ETH,NPL,0.0006777951379388
14940,ETH,NRU,0.0022118937232335
14941,ETH,NZL,0.0022490539100201
14942,ETH,OMN,0.10424663138648695
14943,ETH,PAK,0.0002198000257098
14944,ETH,PAN,0.0
14945,ETH,PER,0.0
14946,ETH,PHL,0.0014558666936277
14947,ETH,PLW,0.0025741866606596
14948,ETH,PNG,0.0019493425448248
14949,ETH,POL,0.0008781452287091
14950,ETH,PRI,0.0014058792237196
14951,ETH,PRK,0.0
14952,ETH,PRT,0.0007170717233124
14953,ETH,PRY,0.0
14954,ETH,PSE,0.1331848277480194
14955,ETH,PYF,0.0
14956,ETH,QAT,3.848993302272172e-05
14957,ETH,REU,0.0
14958,ETH,ROU,0.0007846891717719
14959,ETH,RUS,0.0001405425988513
14960,ETH,RWA,0.0003529938655826
14961,ETH,SAU,0.0001405556318497
14962,ETH,SDN,0.12337140978096223
14963,ETH,SEN,0.0
14964,ETH,SGP,0.0016060121413323
14965,ETH,SHN,1.4003982822579873e-05
14966,ETH,SLB,0.0011855774171457
14967,ETH,SLE,0.0018078319424453
14968,ETH,SLV,0.0
14969,ETH,SMR,3.111996182795527e-06
14970,ETH,SOM,0.21635565781769095
14971,ETH,SPM,2.0005689746542667e-06
14972,ETH,SRB,0.0
14973,ETH,SSD,0.0003970322209614
14974,ETH,STP,0.0001331241650367
14975,ETH,SUR,0.0006911656419476
14976,ETH,SVK,0.000656794346885
14977,ETH,SVN,0.001492168676178
14978,ETH,SWE,0.0025953352212445
14979,ETH,SWZ,0.0001393558772098
14980,ETH,SXM,2.653475762700106e-06
14981,ETH,SYC,0.0010423919057857
14982,ETH,SYR,0.11925725457805245
14983,ETH,TCA,7.94071993016617e-07
14984,ETH,TCD,0.0
14985,ETH,TGO,0.0
14986,ETH,THA,1.5892805278789953e-05
14987,ETH,TJK,2.0005481456981226e-05
14988,ETH,TKL,3.875534279689597e-06
14989,ETH,TKM,0.0
14990,ETH,TLS,2.003323541465872e-06
14991,ETH,TON,0.0007608205754142
14992,ETH,TTO,0.0012733800071756
14993,ETH,TUN,0.0002372166976552
14994,ETH,TUR,1.2186189051981368e-06
14995,ETH,TUV,0.0002038959731215
14996,ETH,TWN,0.0
14997,ETH,TZA,0.0002018754200313
14998,ETH,UGA,0.0001899721084976
14999,ETH,UKR,0.0
15000,ETH,URY,0.0
15001,ETH,USA,0.0026656292762065
15002,ETH,UZB,0.0
15003,ETH,VCT,4.044471573308267e-08
15004,ETH,VEN,0.0
15005,ETH,VGB,7.054903185178778e-06
15006,ETH,VIR,0.0025618929328685
15007,ETH,VNM,0.0
15008,ETH,VUT,0.0016442863478984
15009,ETH,WLF,0.0
15010,ETH,WSM,0.001525240010701
15011,ETH,YEM,0.0012708803413996
15012,ETH,ZAF,0.0008019588795106
15013,ETH,ZMB,0.0004170841652336
15014,ETH,ZWE,0.0011979044850484
15015,FIN,ABW,0.345234662530242
15016,FIN,AFG,0.0052344046871071
15017,FIN,AGO,0.0001993696781758
15018,FIN,AIA,0.6633918895345564
15019,FIN,ALB,0.0094363694550821
15020,FIN,AND,0.241375171559617
15021,FIN,ARE,0.0016608058907721089
15022,FIN,ARG,0.0593207527240248
15023,FIN,ARM,0.0123876549708821
15024,FIN,ASM,0.6742333537339318
15025,FIN,ATG,0.3901549232763278
15026,FIN,AUS,0.6755828038969142
15027,FIN,AUT,0.4773118858801439
15028,FIN,AZE,0.0066519736882822
15029,FIN,BDI,0.0083706418013166
15030,FIN,BEL,0.3057051645155345
15031,FIN,BEN,0.0364134807458182
15032,FIN,BES,0.022495600574413
15033,FIN,BFA,0.0307710282626937
15034,FIN,BGD,0.0036723543302377
15035,FIN,BGR,0.173282432337075
15036,FIN,BHR,0.0017970767588467
15037,FIN,BHS,0.3892078496334132
15038,FIN,BIH,0.008814935795513566
15039,FIN,BLR,0.0095546417445212
15040,FIN,BLZ,0.3098550548857497
15041,FIN,BMU,0.01272662267185285
15042,FIN,BOL,0.016464902057544
15043,FIN,BRA,0.0020332341374471
15044,FIN,BRB,0.3577365255357296
15045,FIN,BRN,0.2112067198116289
15046,FIN,BTN,3.1426137613334336e-05
15047,FIN,BWA,0.2079934293311345
15048,FIN,CAF,0.03706097213455
15049,FIN,CAN,0.5641222089100819
15050,FIN,CHE,0.4257019594305896
15051,FIN,CHL,0.0847990698177592
15052,FIN,CHN,6.787216298545812e-06
15053,FIN,CIV,0.052585731155034
15054,FIN,CMR,0.5810488849360314
15055,FIN,COD,0.0728990817315554
15056,FIN,COG,0.0681565410401073
15057,FIN,COK,0.6742227775269574
15058,FIN,COL,0.0438630197867983
15059,FIN,COM,0.0247558736663583
15060,FIN,CPV,0.0105432756696769
15061,FIN,CRI,0.016295093947172
15062,FIN,CUB,0.016464902057544
15063,FIN,CUW,0.022495600574413
15064,FIN,CYM,0.0088673266073453
15065,FIN,CYP,0.3942475805200973
15066,FIN,CZE,0.2088033769226918
15067,FIN,DEU,0.5195747099542587
15068,FIN,DJI,0.0509404394587455
15069,FIN,DMA,0.6883155414876047
15070,FIN,DNK,0.7298764376665912
15071,FIN,DOM,0.0181979249868599
15072,FIN,DZA,0.0918593810438403
15073,FIN,ECU,0.016893282598894
15074,FIN,EGY,0.2032398421339842
15075,FIN,ERI,0.0003327087069063
15076,FIN,ESH,0.000620253159702
15077,FIN,ESP,0.1585639972077556
15078,FIN,EST,0.4678608095680944
15079,FIN,ETH,0.0018959049880253
15080,FIN,FIN,1.5422214531775909
15081,FIN,FJI,0.141124600214957
15082,FIN,FLK,0.0124142225624118
15083,FIN,FRA,0.3373519124958136
15084,FIN,FRO,0.01715026916498415
15085,FIN,FSM,0.3724298438248483
15086,FIN,GAB,0.0911650549996675
15087,FIN,GBR,0.6677925091929037
15088,FIN,GEO,0.0068683439159839
15089,FIN,GHA,0.2394515783042548
15090,FIN,GIB,0.4387253804823056
15091,FIN,GIN,0.0241433130434536
15092,FIN,GLP,0.0800052997693498
15093,FIN,GMB,0.0210242724316676
15094,FIN,GNB,0.031378016566672
15095,FIN,GNQ,0.0339377152878314
15096,FIN,GRC,0.3337759381951916
15097,FIN,GRD,0.00063577797421885
15098,FIN,GRL,0.00226152528455875
15099,FIN,GTM,0.011759470466633
15100,FIN,GUF,0.0911650549996675
15101,FIN,GUM,0.6086455009529523
15102,FIN,GUY,0.3475788800807335
15103,FIN,HKG,0.3648628207880779
15104,FIN,HND,0.0190430785101779
15105,FIN,HRV,0.3941378470409344
15106,FIN,HTI,0.0573740252178753
15107,FIN,HUN,0.1679216303580818
15108,FIN,IDN,0.0
15109,FIN,IMN,0.6742227775269574
15110,FIN,IND,0.1256690990685796
15111,FIN,IRL,0.6833422432406452
15112,FIN,IRN,0.0005219405426434
15113,FIN,IRQ,0.2219797243653879
15114,FIN,ISL,0.0171331360289552
15115,FIN,ISR,0.0176586574407663
15116,FIN,ITA,0.1852036128801823
15117,FIN,JAM,0.0125696463264466
15118,FIN,JOR,0.2644255294283572
15119,FIN,JPN,0.0005957957866188
15120,FIN,KAZ,0.0949637906390409
15121,FIN,KEN,0.0491912684278815
15122,FIN,KGZ,0.0060261237542389
15123,FIN,KHM,0.1469889630918797
15124,FIN,KIR,0.1621951021409189
15125,FIN,KNA,0.00025039349627926986
15126,FIN,KOR,0.0693844705807184
15127,FIN,KWT,0.00025303433558555
15128,FIN,LAO,0.0026149094535987
15129,FIN,LBN,0.2219594333396077
15130,FIN,LBR,0.3928368701403709
15131,FIN,LBY,0.00042322471545756633
15132,FIN,LCA,0.1775023030392881
15133,FIN,LIE,0.009829766938737607
15134,FIN,LKA,0.072077562175229
15135,FIN,LSO,0.1522634998931701
15136,FIN,LTU,0.2380382942017398
15137,FIN,LUX,0.6948887048394391
15138,FIN,LVA,0.2789797365095066
15139,FIN,MAC,0.0160299177919102
15140,FIN,MAR,0.1046516129196699
15141,FIN,MCO,0.1290344463065174
15142,FIN,MDA,0.0108710620094784
15143,FIN,MDG,0.02402215081655
15144,FIN,MDV,0.0065786832476379
15145,FIN,MEX,0.0527889420733937
15146,FIN,MHL,0.6742227775269574
15147,FIN,MKD,0.0103294151555182
15148,FIN,MLI,0.0209125976975352
15149,FIN,MLT,0.5686705909675538
15150,FIN,MMR,0.0
15151,FIN,MNE,0.1566663926857651
15152,FIN,MNG,0.0050993002806445
15153,FIN,MNP,0.6743205824710364
15154,FIN,MOZ,0.0001367515436338
15155,FIN,MRT,0.0178601661502821
15156,FIN,MSR,0.0003324101414891024
15157,FIN,MTQ,0.0684817549624881
15158,FIN,MUS,0.180239572407457
15159,FIN,MWI,0.0279719461611218
15160,FIN,MYS,0.2237900204145639
15161,FIN,MYT,0.0575756629827848
15162,FIN,NAM,0.0893259383116621
15163,FIN,NCL,0.0911813419729295
15164,FIN,NER,0.0144498673558183
15165,FIN,NGA,0.2477532770107721
15166,FIN,NIC,0.016464902057544
15167,FIN,NIU,0.3740848959181828
