,Origin ISO,Destination ISO,Religious similarity
30834,MLI,KOR,0.014841319999999998
30835,MLI,KWT,1.517525
30836,MLI,LAO,0.026126380000000005
30837,MLI,LBN,0.7785866000000001
30838,MLI,LBR,0.23856842
30839,MLI,LBY,1.814097
30840,MLI,LCA,0.0447105
30841,MLI,LIE,0.09810939999999999
30842,MLI,LKA,0.17599467
30843,MLI,LSO,0.04554980000000001
30844,MLI,LTU,0.04464611
30845,MLI,LUX,0.08359579
30846,MLI,LVA,0.03226306
30847,MLI,MAC,0.0024526
30848,MLI,MAR,1.849825
30849,MLI,MCO,0.04788
30850,MLI,MDA,0.0930666
30851,MLI,MDG,0.13477306
30852,MLI,MDV,1.77761152
30853,MLI,MEX,0.04926784
30854,MLI,MHL,0.035818130000000004
30855,MLI,MKD,0.6591589
30856,MLI,MLI,1.7508720999999998
30857,MLI,MLT,0.06094955
30858,MLI,MMR,0.08436422
30859,MLI,MNE,0.20330969
30860,MLI,MNG,0.031994089999999996
30861,MLI,MNP,0.04692919999999999
30862,MLI,MOZ,0.48074057000000003
30863,MLI,MRT,1.8141625399999999
30864,MLI,MSR,0.041560099999999996
30865,MLI,MTQ,0.053784
30866,MLI,MUS,0.32676482
30867,MLI,MWI,0.30212399
30868,MLI,MYS,1.08867574
30869,MLI,MYT,1.8138999999999998
30870,MLI,NAM,0.047601630000000006
30871,MLI,NCL,0.052077599999999995
30872,MLI,NER,1.7137614100000003
30873,MLI,NGA,0.9263953100000001
30874,MLI,NIC,0.04418359999999999
30875,MLI,NIU,0.029953499999999994
30876,MLI,NLD,0.07996804
30877,MLI,NOR,0.06936465
30878,MLI,NPL,0.04270561
30879,MLI,NRU,0.04093868
30880,MLI,NZL,0.03235362000000001
30881,MLI,OMN,1.11593476
30882,MLI,PAK,1.65649946
30883,MLI,PAN,0.051908819999999994
30884,MLI,PER,0.048163229999999994
30885,MLI,PHL,0.14640883999999998
30886,MLI,PLW,0.06405646
30887,MLI,PNG,0.04013637999999999
30888,MLI,POL,0.04776783999999999
30889,MLI,PRI,0.042069
30890,MLI,PRK,0.00624224
30891,MLI,PRT,0.05303470999999999
30892,MLI,PRY,0.04996789
30893,MLI,PSE,1.626424
30894,MLI,PYF,0.035946
30895,MLI,QAT,0.79402307
30896,MLI,REU,0.045752
30897,MLI,ROU,0.03824076999999999
30898,MLI,RUS,0.23917336
30899,MLI,RWA,0.12842022999999997
30900,MLI,SAU,1.697924
30901,MLI,SDN,1.3367476399999998
30902,MLI,SEN,1.7486575799999997
30903,MLI,SGP,0.14133621999999998
30904,MLI,SHN,0.0282606
30905,MLI,SLB,0.03840668
30906,MLI,SLE,1.03527977
30907,MLI,SLV,0.041878099999999994
30908,MLI,SMR,0.04555786999999999
30909,MLI,SOM,1.8514867499999998
30910,MLI,SPM,0.05266799999999999
30911,MLI,SRB,0.05726889999999999
30912,MLI,SSD,0.07643
30913,MLI,STP,0.06245214
30914,MLI,SUR,0.2070292
30915,MLI,SVK,0.03797498
30916,MLI,SVN,0.091572
30917,MLI,SWE,0.14041
30918,MLI,SWZ,0.04278787
30919,MLI,SXM,0.0349185
30920,MLI,SYC,0.06276863
30921,MLI,SYR,1.54067974
30922,MLI,TCA,0.0333952
30923,MLI,TCD,1.03852331
30924,MLI,TGO,0.29374118
30925,MLI,THA,0.17827716999999998
30926,MLI,TJK,1.63765356
30927,MLI,TKL,0.0403956
30928,MLI,TKM,1.6670190200000004
30929,MLI,TLS,0.058665010000000004
30930,MLI,TON,0.03428271
30931,MLI,TTO,0.07128286
30932,MLI,TUN,1.8422746
30933,MLI,TUR,1.84359854
30934,MLI,TUV,0.03680949000000001
30935,MLI,TWN,0.0015158
30936,MLI,TZA,0.6595972
30937,MLI,UGA,0.25523424999999994
30938,MLI,UKR,0.04455112
30939,MLI,URY,0.03683312
30940,MLI,USA,0.047120709999999996
30941,MLI,UZB,1.7314340099999999
30942,MLI,VCT,0.04397107
30943,MLI,VEN,0.04915664
30944,MLI,VGB,0.031468499999999996
30945,MLI,VIR,0.0392515
30946,MLI,VNM,0.012213000000000002
30947,MLI,VUT,0.03355869
30948,MLI,WLF,0.05266799999999999
30949,MLI,WSM,0.03836426999999999
30950,MLI,YEM,1.4465
30951,MLI,ZAF,0.060134639999999996
30952,MLI,ZMB,0.04908613
30953,MLI,ZWE,0.05396505000000001
30954,MLT,ABW,1.5218186
30955,MLT,AFG,0.010335860000000002
30956,MLT,AGO,1.46485159
30957,MLT,AIA,0.9589768000000001
30958,MLT,ALB,0.3431774799999999
30959,MLT,AND,1.7038718999999998
30960,MLT,ARE,0.10492869
30961,MLT,ARG,1.5513583300000002
30962,MLT,ARM,0.92584684
30963,MLT,ASM,0.9561641
30964,MLT,ATG,0.8309729
30965,MLT,AUS,0.79883694
30966,MLT,AUT,1.3283372
30967,MLT,AZE,0.03324289
30968,MLT,BDI,1.45669048
30969,MLT,BEL,1.27659316
30970,MLT,BEN,0.62740241
30971,MLT,BES,1.0086024
30972,MLT,BFA,0.5222525
30973,MLT,BGD,0.01151345
30974,MLT,BGR,0.81069743
30975,MLT,BHR,0.12987173000000002
30976,MLT,BHS,1.0815834000000002
30977,MLT,BIH,0.6549515600000001
30978,MLT,BLR,0.6272237100000001
30979,MLT,BLZ,1.10986354
30980,MLT,BMU,0.8258137999999999
30981,MLT,BOL,1.6952493799999997
30982,MLT,BRA,1.4343324300000002
30983,MLT,BRB,0.67129868
30984,MLT,BRN,0.058534619999999996
30985,MLT,BTN,0.01509544
30986,MLT,BWA,0.72833785
30987,MLT,CAF,0.7065454999999999
30988,MLT,CAN,1.1537317100000002
30989,MLT,CHE,1.24438481
30990,MLT,CHL,1.6181097999999996
30991,MLT,CHN,0.06985160000000001
30992,MLT,CIV,0.63526694
30993,MLT,CMR,0.73597849
30994,MLT,COD,1.3882375500000002
30995,MLT,COG,1.2542657700000002
30996,MLT,COK,0.9453473
30997,MLT,COL,1.73255384
30998,MLT,COM,0.012354960000000002
30999,MLT,CPV,1.77582056
31000,MLT,CRI,1.6094358399999997
31001,MLT,CUB,1.21938755
31002,MLT,CUW,1.6068190999999998
31003,MLT,CYM,0.8988908999999999
31004,MLT,CYP,0.74477419
31005,MLT,CZE,0.40880589999999994
31006,MLT,DEU,1.3031365
31007,MLT,DJI,0.03004784
31008,MLT,DMA,1.6364839999999998
31009,MLT,DNK,0.8115221000000001
31010,MLT,DOM,1.540749
31011,MLT,DZA,0.017681600000000002
31012,MLT,ECU,1.7150251699999997
31013,MLT,EGY,0.12801624000000003
31014,MLT,ERI,0.6022126499999999
31015,MLT,ESH,0.009727
31016,MLT,ESP,1.5160911800000003
31017,MLT,EST,0.29142403999999994
31018,MLT,ETH,0.61090996
31019,MLT,FIN,0.7827372899999999
31020,MLT,FJI,0.7461108000000001
31021,MLT,FLK,0.5607217000000001
31022,MLT,FRA,1.3058051599999998
31023,MLT,FRO,0.8691911
31024,MLT,FSM,1.3424498700000003
31025,MLT,GAB,1.16253064
31026,MLT,GBR,0.6831168400000001
31027,MLT,GEO,0.7857984100000002
31028,MLT,GHA,0.8172011800000001
31029,MLT,GIB,1.5077194
31030,MLT,GIN,0.1254427
31031,MLT,GLP,1.8458919999999999
31032,MLT,GMB,0.08286548
31033,MLT,GNB,0.19232233999999998
31034,MLT,GNQ,1.6774769499999997
31035,MLT,GRC,0.92333746
31036,MLT,GRD,1.3296292
31037,MLT,GRL,0.9462647
31038,MLT,GTM,1.4567545199999998
31039,MLT,GUF,0.76848
31040,MLT,GUM,1.8208583999999999
31041,MLT,GUY,0.62400575
31042,MLT,HKG,0.176419
31043,MLT,HND,1.417603
31044,MLT,HRV,1.7180858299999995
31045,MLT,HTI,1.49131845
31046,MLT,HUN,1.11471876
31047,MLT,IDN,0.14111775
31048,MLT,IMN,0.5441571
31049,MLT,IND,0.03142189
31050,MLT,IRL,1.7362726599999996
31051,MLT,IRN,0.011512870000000001
31052,MLT,IRQ,0.03602018
31053,MLT,ISL,0.9289596099999999
31054,MLT,ISR,0.03517111
31055,MLT,ITA,1.5349087000000001
31056,MLT,JAM,0.6978226000000001
31057,MLT,JOR,0.0436876
31058,MLT,JPN,0.028688050000000003
31059,MLT,KAZ,0.28983003999999996
31060,MLT,KEN,1.05751609
31061,MLT,KGZ,0.10644790999999999
31062,MLT,KHM,0.004345490000000001
31063,MLT,KIR,1.4660520000000001
31064,MLT,KNA,1.11745433
31065,MLT,KOR,0.38935223
31066,MLT,KWT,0.009195
31067,MLT,LAO,0.01928425
31068,MLT,LBN,0.6034448999999998
31069,MLT,LBR,0.9225491399999999
31070,MLT,LBY,0.048479
31071,MLT,LCA,1.48682826
31072,MLT,LIE,1.5154176000000001
31073,MLT,LKA,0.12958315999999998
31074,MLT,LSO,1.47792942
31075,MLT,LTU,1.5507464800000001
31076,MLT,LUX,1.7316558799999997
31077,MLT,LVA,1.0070456999999997
31078,MLT,MAC,0.07234440000000002
31079,MLT,MAR,0.01961804
31080,MLT,MCO,1.73943
31081,MLT,MDA,0.8275836500000001
31082,MLT,MDG,0.8291765899999999
31083,MLT,MDV,0.01688215
31084,MLT,MEX,1.7380913400000002
31085,MLT,MHL,1.00314372
31086,MLT,MKD,0.6422506899999999
31087,MLT,MLI,0.06094955
31088,MLT,MLT,1.8682764099999998
31089,MLT,MMR,0.08967117
31090,MLT,MNE,0.7763288199999999
31091,MLT,MNG,0.024410270000000005
31092,MLT,MNP,1.4078350999999998
31093,MLT,MOZ,0.69896415
31094,MLT,MRT,0.013689289999999998
31095,MLT,MSR,1.0957933
31096,MLT,MTQ,1.7460285
31097,MLT,MUS,0.5707603099999999
31098,MLT,MWI,0.9480563500000001
31099,MLT,MYS,0.1157932
31100,MLT,MYT,0.0097
31101,MLT,NAM,1.12978332
31102,MLT,NCL,0.8305803999999999
31103,MLT,NER,0.06195945
31104,MLT,NGA,0.5204024599999999
31105,MLT,NIC,1.5059971499999998
31106,MLT,NIU,0.8546325999999999
31107,MLT,NLD,0.83074423
31108,MLT,NOR,0.8403389099999998
31109,MLT,NPL,0.014830870000000003
31110,MLT,NRU,1.25702573
31111,MLT,NZL,0.68217076
31112,MLT,OMN,0.05743673
31113,MLT,PAK,0.0306301
31114,MLT,PAN,1.7129233099999996
31115,MLT,PER,1.69472677
31116,MLT,PHL,1.69096017
31117,MLT,PLW,1.4185804700000002
31118,MLT,PNG,1.1991265199999996
31119,MLT,POL,1.7235483799999998
31120,MLT,PRI,1.407653
31121,MLT,PRK,0.027430819999999998
31122,MLT,PRT,1.6271848899999999
31123,MLT,PRY,1.7707026499999996
31124,MLT,PSE,0.02358988
31125,MLT,PYF,1.111368
31126,MLT,QAT,0.25855550999999993
31127,MLT,REU,1.662122
31128,MLT,ROU,0.9934167199999999
31129,MLT,RUS,0.73305343
31130,MLT,RWA,1.4157054199999999
31131,MLT,SAU,0.06766299999999999
31132,MLT,SDN,0.12516616
31133,MLT,SEN,0.07515667999999999
31134,MLT,SGP,0.24958997
31135,MLT,SHN,0.7721241999999999
31136,MLT,SLB,1.062537
31137,MLT,SLE,0.2609596599999999
31138,MLT,SLV,1.4035257199999998
31139,MLT,SMR,1.6387039200000002
31140,MLT,SOM,0.010444560000000002
31141,MLT,SPM,1.913373
31142,MLT,SRB,0.920368
31143,MLT,SSD,0.5891034999999999
31144,MLT,STP,1.7166239700000003
31145,MLT,SUR,0.6922161
31146,MLT,SVK,1.3324903599999998
31147,MLT,SVN,1.2701150199999998
31148,MLT,SWE,0.7688398799999999
31149,MLT,SWZ,1.00613786
31150,MLT,SXM,1.1091509999999998
31151,MLT,SYC,1.6800188999999999
31152,MLT,SYR,0.10029394
31153,MLT,TCA,0.9534819999999999
31154,MLT,TCD,0.47807950000000005
31155,MLT,TGO,0.73813565
31156,MLT,THA,0.009510490000000002
31157,MLT,TJK,0.029029960000000004
31158,MLT,TKL,1.2840891
31159,MLT,TKM,0.09662011999999999
31160,MLT,TLS,1.8799944999999998
31161,MLT,TON,1.0457087099999998
31162,MLT,TTO,0.75965057
31163,MLT,TUN,0.01618447
31164,MLT,TUR,0.01450671
31165,MLT,TUV,0.9626582799999999
31166,MLT,TWN,0.0406653
31167,MLT,TZA,0.6805720000000001
31168,MLT,UGA,1.19720509
31169,MLT,UKR,0.8351187999999998
31170,MLT,URY,1.25180962
31171,MLT,USA,0.9725384100000001
31172,MLT,UZB,0.05821552000000001
31173,MLT,VCT,1.4640815500000002
31174,MLT,VEN,1.6942437700000001
31175,MLT,VGB,0.8875962
31176,MLT,VIR,1.1893846000000001
31177,MLT,VNM,0.272828
31178,MLT,VUT,0.9486765
31179,MLT,WLF,1.913373
31180,MLT,WSM,1.11778891
31181,MLT,YEM,0.0099
31182,MLT,ZAF,0.8590842799999999
31183,MLT,ZMB,1.1898065899999999
31184,MLT,ZWE,0.98094146
31185,MMR,ABW,0.0770317
31186,MMR,AFG,0.07500772000000001
31187,MMR,AGO,0.10020265000000002
31188,MMR,AIA,0.11274239999999998
31189,MMR,ALB,0.07058033
31190,MMR,AND,0.08346422
31191,MMR,ARE,0.06071685
31192,MMR,ARG,0.08324300000000001
31193,MMR,ARM,0.07403965
31194,MMR,ASM,0.0762808
31195,MMR,ATG,0.09914469999999999
31196,MMR,AUS,0.07815584000000002
31197,MMR,AUT,0.07158633
31198,MMR,AZE,0.04754374
31199,MMR,BDI,0.10103914
31200,MMR,BEL,0.07037840000000002
31201,MMR,BEN,0.09575965999999998
31202,MMR,BES,0.08303630000000001
31203,MMR,BFA,0.09139130000000001
31204,MMR,BGD,0.07994909000000003
31205,MMR,BGR,0.07495691000000002
31206,MMR,BHR,0.05846667
31207,MMR,BHS,0.1143301
31208,MMR,BIH,0.08062457
31209,MMR,BLR,0.04781565
31210,MMR,BLZ,0.08008793
31211,MMR,BMU,0.0830878
31212,MMR,BOL,0.09386803
31213,MMR,BRA,0.09552423999999998
31214,MMR,BRB,0.07146029000000001
31215,MMR,BRN,0.09357878
31216,MMR,BTN,0.69690641
31217,MMR,BWA,0.09685537000000001
31218,MMR,CAF,0.10503050000000001
31219,MMR,CAN,0.09501995
31220,MMR,CHE,0.08937598000000001
31221,MMR,CHL,0.08874908
31222,MMR,CHN,0.10927799999999999
31223,MMR,CIV,0.09712963
31224,MMR,CMR,0.10624254999999999
31225,MMR,COD,0.10415525000000002
31226,MMR,COG,0.08770832000000002
31227,MMR,COK,0.09567170000000001
31228,MMR,COL,0.09582998000000001
31229,MMR,COM,0.042786819999999996
31230,MMR,CPV,0.09108442
31231,MMR,CRI,0.08545465000000001
31232,MMR,CUB,0.06377154
31233,MMR,CUW,0.0856151
31234,MMR,CYM,0.0964838
31235,MMR,CYP,0.07527782
31236,MMR,CZE,0.02391148
31237,MMR,DEU,0.10285780000000001
31238,MMR,DJI,0.08257503999999999
31239,MMR,DMA,0.09039500000000002
31240,MMR,DNK,0.11192504000000002
31241,MMR,DOM,0.086124
31242,MMR,DZA,0.0832548
31243,MMR,ECU,0.08428507
31244,MMR,EGY,0.08223237
31245,MMR,ERI,0.08040745
31246,MMR,ESH,0.042059
31247,MMR,ESP,0.07670674
31248,MMR,EST,0.032863720000000006
31249,MMR,ETH,0.09075925000000001
31250,MMR,FIN,0.10588561000000002
31251,MMR,FJI,0.08112971
31252,MMR,FLK,0.04604420000000001
31253,MMR,FRA,0.07982517
31254,MMR,FRO,0.069483
31255,MMR,FSM,0.10373357
31256,MMR,GAB,0.09559836
31257,MMR,GBR,0.06307716
31258,MMR,GEO,0.07210352
31259,MMR,GHA,0.10264946000000001
31260,MMR,GIB,0.0812092
31261,MMR,GIN,0.08723684999999999
31262,MMR,GLP,0.088055
31263,MMR,GMB,0.08413234000000001
31264,MMR,GNB,0.10013615
31265,MMR,GNQ,0.08900264000000001
31266,MMR,GRC,0.07570494000000001
31267,MMR,GRD,0.08692452
31268,MMR,GRL,0.1265968
31269,MMR,GTM,0.10327224999999998
31270,MMR,GUF,0.013472900000000001
31271,MMR,GUM,0.09431479999999999
31272,MMR,GUY,0.06431555
31273,MMR,HKG,0.22502169999999996
31274,MMR,HND,0.09477100000000001
31275,MMR,HRV,0.08443676999999998
31276,MMR,HTI,0.08033568999999999
31277,MMR,HUN,0.06998622
31278,MMR,IDN,0.08974953999999999
31279,MMR,IMN,0.07456270000000001
31280,MMR,IND,0.01958187
31281,MMR,IRL,0.08532012
31282,MMR,IRN,0.04518395
31283,MMR,IRQ,0.05480175
31284,MMR,ISL,0.12224553999999999
31285,MMR,ISR,0.017792370000000002
31286,MMR,ITA,0.07394523000000003
31287,MMR,JAM,0.08801183000000001
31288,MMR,JOR,0.082486
31289,MMR,JPN,0.51931961
31290,MMR,KAZ,0.07129036000000001
31291,MMR,KEN,0.10121054
31292,MMR,KGZ,0.07255799999999998
31293,MMR,KHM,1.44631811
31294,MMR,KIR,0.10448878999999998
31295,MMR,KNA,0.08220917999999999
31296,MMR,KOR,0.20560231000000004
31297,MMR,KWT,0.06757315
31298,MMR,LAO,1.04329758
31299,MMR,LBN,0.08312135999999999
31300,MMR,LBR,0.09903142000000001
31301,MMR,LBY,0.0834063
31302,MMR,LCA,0.09510508000000001
31303,MMR,LIE,0.081831
31304,MMR,LKA,0.9613977300000001
31305,MMR,LSO,0.10072173999999999
31306,MMR,LTU,0.07621555999999999
31307,MMR,LUX,0.08554459
31308,MMR,LVA,0.0848036
31309,MMR,MAC,0.13572850000000003
31310,MMR,MAR,0.08334777
31311,MMR,MCO,0.08216999999999999
31312,MMR,MDA,0.06943904
31313,MMR,MDG,0.10741331000000001
31314,MMR,MDV,0.08285122
31315,MMR,MEX,0.09434603999999999
31316,MMR,MHL,0.11838376
31317,MMR,MKD,0.07848125
31318,MMR,MLI,0.08436422
31319,MMR,MLT,0.08967117
31320,MMR,MMR,1.14586317
31321,MMR,MNE,0.06785616
31322,MMR,MNG,0.41224878000000004
31323,MMR,MNP,0.1602458
31324,MMR,MOZ,0.1046782
31325,MMR,MRT,0.08177157
31326,MMR,MSR,0.11913429999999998
31327,MMR,MTQ,0.0916785
31328,MMR,MUS,0.046143079999999996
31329,MMR,MWI,0.10403614
31330,MMR,MYS,0.20350892
31331,MMR,MYT,0.080898
31332,MMR,NAM,0.11137437000000001
31333,MMR,NCL,0.0677924
31334,MMR,NER,0.08494573000000001
31335,MMR,NGA,0.09009444999999999
31336,MMR,NIC,0.09189235999999999
31337,MMR,NIU,0.09738849999999999
31338,MMR,NLD,0.07222743000000001
31339,MMR,NOR,0.11375646000000002
31340,MMR,NPL,0.07583124
31341,MMR,NRU,0.11500687
31342,MMR,NZL,0.07231297
31343,MMR,OMN,0.05480488
31344,MMR,PAK,0.07619073
31345,MMR,PAN,0.10009609
31346,MMR,PER,0.09136005999999999
31347,MMR,PHL,0.09372473000000002
31348,MMR,PLW,0.10264561
31349,MMR,PNG,0.11479564999999999
31350,MMR,POL,0.0829066
31351,MMR,PRI,0.09503099999999999
31352,MMR,PRK,0.05829800999999999
31353,MMR,PRT,0.08329966
31354,MMR,PRY,0.09073113999999999
31355,MMR,PSE,0.07370358
31356,MMR,PYF,0.09896400000000001
31357,MMR,QAT,0.06456056999999998
31358,MMR,REU,0.078518
31359,MMR,ROU,0.08005698999999998
31360,MMR,RUS,0.06884499000000001
31361,MMR,RWA,0.10026864999999999
31362,MMR,SAU,0.07845743999999999
31363,MMR,SDN,0.09045113999999999
31364,MMR,SEN,0.08362035000000001
31365,MMR,SGP,0.27205008999999997
31366,MMR,SHN,0.0983782
31367,MMR,SLB,0.10207119
31368,MMR,SLE,0.09438487
31369,MMR,SLV,0.09085490999999998
31370,MMR,SMR,0.07917446
31371,MMR,SOM,0.08270353999999999
31372,MMR,SPM,0.09038700000000001
31373,MMR,SRB,0.07210519999999998
31374,MMR,SSD,0.0495334
31375,MMR,STP,0.09120297000000001
31376,MMR,SUR,0.0684676
31377,MMR,SVK,0.07247593
31378,MMR,SVN,0.064982
31379,MMR,SWE,0.10248286000000004
31380,MMR,SWZ,0.10485662000000001
31381,MMR,SXM,0.0909922
31382,MMR,SYC,0.08996406
31383,MMR,SYR,0.07491252
31384,MMR,TCA,0.108154
31385,MMR,TCD,0.09396804000000002
31386,MMR,TGO,0.10346870000000001
31387,MMR,THA,1.31083262
31388,MMR,TJK,0.07526424
31389,MMR,TKL,0.1054773
31390,MMR,TKM,0.08133409
31391,MMR,TLS,0.09194741000000001
31392,MMR,TON,0.10281621000000002
31393,MMR,TTO,0.06458148
31394,MMR,TUN,0.08246595000000001
31395,MMR,TUR,0.08263096
31396,MMR,TUV,0.12772251999999998
31397,MMR,TWN,0.26792689999999997
31398,MMR,TZA,0.0929946
31399,MMR,UGA,0.08933176000000001
31400,MMR,UKR,0.07004968
31401,MMR,URY,0.07876609
31402,MMR,USA,0.09323574999999999
31403,MMR,UZB,0.08119771000000002
31404,MMR,VCT,0.09308625000000001
31405,MMR,VEN,0.09362482000000001
31406,MMR,VGB,0.1034433
31407,MMR,VIR,0.11327779999999998
31408,MMR,VNM,0.421625
31409,MMR,VUT,0.10645099000000002
31410,MMR,WLF,0.09038700000000001
31411,MMR,WSM,0.11724317000000001
31412,MMR,YEM,0.064218
31413,MMR,ZAF,0.09440795000000002
31414,MMR,ZMB,0.10336256000000003
31415,MMR,ZWE,0.09740991
31416,MNE,ABW,0.6511435999999999
31417,MNE,AFG,0.19164773
31418,MNE,AGO,0.7033294499999999
31419,MNE,AIA,0.6969841
31420,MNE,ALB,0.34498065
31421,MNE,AND,0.7252304700000001
31422,MNE,ARE,0.20623832999999997
31423,MNE,ARG,0.6846541599999999
31424,MNE,ARM,1.40628192
31425,MNE,ASM,0.7463919
31426,MNE,ATG,0.5879367
31427,MNE,AUS,0.5173381899999999
31428,MNE,AUT,0.60878292
31429,MNE,AZE,0.21786798
31430,MNE,BDI,0.7016399999999999
31431,MNE,BEL,0.5696141999999998
31432,MNE,BEN,0.36525719999999995
31433,MNE,BES,0.6167362
31434,MNE,BFA,0.34208635
31435,MNE,BGD,0.17299728
31436,MNE,BGR,1.2345031900000003
31437,MNE,BHR,0.26644121
31438,MNE,BHS,0.7408920999999999
31439,MNE,BIH,0.74678343
31440,MNE,BLR,0.80352925
31441,MNE,BLZ,0.5814643099999999
31442,MNE,BMU,0.5441034
31443,MNE,BOL,0.7459226399999999
31444,MNE,BRA,0.6948963699999999
31445,MNE,BRB,0.50286946
31446,MNE,BRN,0.33451851
31447,MNE,BTN,0.01339311
31448,MNE,BWA,0.5351667200000001
31449,MNE,CAF,0.41137014
31450,MNE,CAN,0.6241827799999998
31451,MNE,CHE,0.6576014499999998
31452,MNE,CHL,0.7366886499999998
31453,MNE,CHN,0.06867850000000002
31454,MNE,CIV,0.3687494899999999
31455,MNE,CMR,0.42662412
31456,MNE,COD,0.72720735
31457,MNE,COG,0.63680091
31458,MNE,COK,0.6207029
31459,MNE,COL,0.76606782
31460,MNE,COM,0.18853271
31461,MNE,CPV,0.7572686399999999
31462,MNE,CRI,0.7013901899999999
31463,MNE,CUB,0.5272578700000001
31464,MNE,CUW,0.7342166999999999
31465,MNE,CYM,0.6064002
31466,MNE,CYP,1.11583722
31467,MNE,CZE,0.20335503
31468,MNE,DEU,0.7182324800000001
31469,MNE,DJI,0.20201676
31470,MNE,DMA,0.728035
31471,MNE,DNK,0.6345724100000001
31472,MNE,DOM,0.6910559999999999
31473,MNE,DZA,0.1952826
31474,MNE,ECU,0.7195170199999998
31475,MNE,EGY,0.32979766999999993
31476,MNE,ERI,0.8900126
31477,MNE,ESH,0.007593
31478,MNE,ESP,0.65675468
31479,MNE,EST,0.36560581999999997
31480,MNE,ETH,0.8393973499999999
31481,MNE,FIN,0.6215064600000001
31482,MNE,FJI,0.5145355500000001
31483,MNE,FLK,0.44952570000000003
31484,MNE,FRA,0.5873894599999999
31485,MNE,FRO,0.6797687
31486,MNE,FSM,0.6768013700000001
31487,MNE,GAB,0.61287715
31488,MNE,GBR,0.5016318399999999
31489,MNE,GEO,1.1846675700000002
31490,MNE,GHA,0.57608218
31491,MNE,GIB,0.6698964
31492,MNE,GIN,0.22474075999999996
31493,MNE,GLP,0.7616269999999999
31494,MNE,GMB,0.20682524
31495,MNE,GNB,0.16260644999999999
31496,MNE,GNQ,0.71543962
31497,MNE,GRC,1.3942517300000001
31498,MNE,GRD,0.68225109
31499,MNE,GRL,0.7316703999999999
31500,MNE,GTM,0.7431042
31501,MNE,GUF,0.029314000000000003
31502,MNE,GUM,0.7484343
31503,MNE,GUY,0.4625013
31504,MNE,HKG,0.11761159999999998
31505,MNE,HND,0.700503
31506,MNE,HRV,0.7608227899999999
31507,MNE,HTI,0.6521704399999999
31508,MNE,HUN,0.5544857400000001
31509,MNE,IDN,0.24251153999999997
31510,MNE,IMN,0.4370857
31511,MNE,IND,0.04503177
31512,MNE,IRL,0.74315944
31513,MNE,IRN,0.19171936
31514,MNE,IRQ,0.20424473999999998
31515,MNE,ISL,0.7028335199999999
31516,MNE,ISR,0.0645246
31517,MNE,ITA,0.6428934700000001
31518,MNE,JAM,0.53359101
31519,MNE,JOR,0.22418059999999995
31520,MNE,JPN,0.020613649999999997
31521,MNE,KAZ,0.54775604
31522,MNE,KEN,0.6499549600000001
31523,MNE,KGZ,0.28360636
31524,MNE,KHM,0.0068718799999999995
31525,MNE,KIR,0.7490780399999999
31526,MNE,KNA,0.69573152
31527,MNE,KOR,0.24224924999999997
31528,MNE,KWT,0.17571645
31529,MNE,LAO,0.01411142
31530,MNE,LBN,0.5074787599999999
31531,MNE,LBR,0.67224901
31532,MNE,LBY,0.21562545
31533,MNE,LCA,0.72455726
31534,MNE,LIE,0.6801919
31535,MNE,LKA,0.0757297
31536,MNE,LSO,0.73620849
31537,MNE,LTU,0.6988248699999999
31538,MNE,LUX,0.73133425
31539,MNE,LVA,0.75886992
31540,MNE,MAC,0.061649600000000006
31541,MNE,MAR,0.19663401
31542,MNE,MCO,0.71433
31543,MNE,MDA,1.1901445199999998
31544,MNE,MDG,0.46526188000000007
31545,MNE,MDV,0.19079608
31546,MNE,MEX,0.76540904
31547,MNE,MHL,0.7149861700000001
31548,MNE,MKD,0.9945878899999999
31549,MNE,MLI,0.20330969
31550,MNE,MLT,0.7763288199999999
31551,MNE,MMR,0.06785616
31552,MNE,MNE,1.17221022
31553,MNE,MNG,0.04134813
31554,MNE,MNP,0.641053
31555,MNE,MOZ,0.41520043999999995
31556,MNE,MRT,0.18744439999999998
31557,MNE,MSR,0.7727019999999999
31558,MNE,MTQ,0.7555264999999999
31559,MNE,MUS,0.28952106999999994
31560,MNE,MWI,0.5867545599999999
31561,MNE,MYS,0.18072693999999997
31562,MNE,MYT,0.18536699999999998
31563,MNE,NAM,0.67349891
31564,MNE,NCL,0.6569647999999999
31565,MNE,NER,0.20509671
31566,MNE,NGA,0.42049405999999995
31567,MNE,NIC,0.72234131
31568,MNE,NIU,0.6067113999999999
31569,MNE,NLD,0.48774837
31570,MNE,NOR,0.64882568
31571,MNE,NPL,0.0277908
31572,MNE,NRU,0.74868463
31573,MNE,NZL,0.4395523999999999
31574,MNE,OMN,0.20381915
31575,MNE,PAK,0.19636436999999998
31576,MNE,PAN,0.7723045000000001
31577,MNE,PER,0.7423086599999998
31578,MNE,PHL,0.7364301600000001
31579,MNE,PLW,0.68383646
31580,MNE,PNG,0.7398733399999998
31581,MNE,POL,0.73023946
31582,MNE,PRI,0.6988249999999999
31583,MNE,PRK,0.0417253
31584,MNE,PRT,0.6900778399999999
31585,MNE,PRY,0.7540975400000001
31586,MNE,PSE,0.18880545
31587,MNE,PYF,0.6518639999999999
31588,MNE,QAT,0.21292603
31589,MNE,REU,0.682582
31590,MNE,ROU,1.36907417
31591,MNE,RUS,1.11112337
31592,MNE,RWA,0.7081988499999999
31593,MNE,SAU,0.20400301999999998
